cart_items_id,Created_at,Quantity,Deal_ID,Mockup_ID,Mockup_version,Sock_unit_price,Pkg_unit_price,Product_ID,Unit_price,Cart_total,Created_on
69247,2023-01-05T22:51:39.708Z,181.0,,118438.0,2.0,$8.00,,,,181.0,2023-01-05
69216,2023-01-05T21:17:45.438Z,,,,,,,,,360.0,2023-01-05
69246,2023-01-05T22:51:39.696Z,,,,,,$1.00,,,181.0,2023-01-05
69215,2023-01-05T21:17:45.424Z,360.0,,133122.0,1.0,$9.97,,,,360.0,2023-01-05
69121,2023-01-05T15:06:16.987Z,150.0,,129606.0,3.0,$11.42,,,,150.0,2023-01-05
69140,2023-01-05T17:42:52.873Z,60.0,,134688.0,2.0,$10.60,,,,60.0,2023-01-05
69122,2023-01-05T15:06:17.002Z,,,,,,$1.00,,,150.0,2023-01-05
69149,2023-01-05T18:00:57.353Z,,,,,,$1.50,,,60.0,2023-01-05
69133,2023-01-05T17:11:51.626Z,,,,,,$1.50,,,60.0,2023-01-05
69223,2023-01-05T21:35:39.911Z,,,,,,,,,100.0,2023-01-05
69245,2023-01-05T22:39:52.808Z,500.0,,102434.0,1.0,$6.81,,,,500.0,2023-01-05
69150,2023-01-05T18:00:57.366Z,60.0,,128644.0,1.0,$9.97,,,,60.0,2023-01-05
69224,2023-01-05T21:35:39.923Z,100.0,,134831.0,1.0,$10.60,,,,100.0,2023-01-05
69244,2023-01-05T22:39:52.796Z,,,,,,$0.41,,,500.0,2023-01-05
69131,2023-01-05T16:32:55.532Z,,,,,,,,,60.0,2023-01-05
69128,2023-01-05T16:16:09.247Z,,,,,,$1.50,,,60.0,2023-01-05
69242,2023-01-05T22:35:41.009Z,150.0,,132872.0,1.0,$8.00,,,,150.0,2023-01-05
69120,2023-01-05T01:18:18.918Z,2000.0,,31293.0,1.0,$5.88,,,,2000.0,2023-01-05
69318,2023-01-06T20:32:33.142Z,120.0,,88587.0,2.0,$8.00,,,,120.0,2023-01-06
69257,2023-01-06T00:04:25.742Z,2.0,,133249.0,2.0,$75.00,,,,2.0,2023-01-06
69319,2023-01-06T20:36:45.877Z,,,,,,$12.50,,,2.0,2023-01-06
69320,2023-01-06T20:46:01.402Z,,,,,,,,,288.0,2023-01-06
69258,2023-01-06T00:04:43.585Z,,,,,,$12.50,,,2.0,2023-01-06
69262,2023-01-06T00:08:38.224Z,150.0,,134469.0,1.0,$8.00,,,,150.0,2023-01-06
69326,2023-01-06T21:01:14.706Z,500.0,,124122.0,1.0,$6.81,,,,500.0,2023-01-06
69279,2023-01-06T17:07:19.486Z,,,,,,$0.41,,,500.0,2023-01-06
69322,2023-01-06T20:59:24.150Z,,,,,,$1.00,,,120.0,2023-01-06
69321,2023-01-06T20:59:24.136Z,120.0,,134911.0,1.0,$8.00,,,,120.0,2023-01-06
69261,2023-01-06T00:08:38.210Z,,,,,,$1.00,,,150.0,2023-01-06
69347,2023-01-06T23:13:08.781Z,60.0,,135060.0,1.0,$9.97,,,,60.0,2023-01-06
69338,2023-01-06T22:10:19.448Z,,,,,,$0.22,,,3000.0,2023-01-06
69351,2023-01-06T23:17:36.442Z,120.0,,133046.0,4.0,$8.38,,,,120.0,2023-01-06
69332,2023-01-06T22:07:56.964Z,500.0,,134574.0,3.0,$6.81,,,,500.0,2023-01-06
69297,2023-01-06T18:54:18.708Z,150.0,,131803.0,3.0,$7.36,,,,300.0,2023-01-06
69335,2023-01-06T22:09:44.136Z,,,,,,,,,500.0,2023-01-06
69271,2023-01-06T16:29:32.030Z,120.0,,96397.0,2.0,$11.42,,,,120.0,2023-01-06
69350,2023-01-06T23:17:36.429Z,,,,,,$1.00,,,120.0,2023-01-06
69283,2023-01-06T17:51:42.644Z,,,,,,$1.00,,,120.0,2023-01-06
69336,2023-01-06T22:09:44.144Z,,,,,,,,,500.0,2023-01-06
69294,2023-01-06T18:28:27.999Z,2.0,,134985.0,1.0,$75.00,,,,2.0,2023-01-06
69296,2023-01-06T18:54:18.693Z,,,,,,$0.70,,,300.0,2023-01-06
69281,2023-01-06T17:07:21.489Z,,,,,,$0.22,,,4695.0,2023-01-06
69349,2023-01-06T23:17:07.883Z,,,,,,$1.50,,,60.0,2023-01-06
69348,2023-01-06T23:17:07.868Z,60.0,,135085.0,1.0,$15.15,,,,60.0,2023-01-06
69272,2023-01-06T16:29:32.043Z,,,,,,$1.00,,,120.0,2023-01-06
69280,2023-01-06T17:07:19.512Z,500.0,,133993.0,5.0,$6.81,,,,500.0,2023-01-06
69260,2023-01-06T00:07:36.705Z,120.0,,106797.0,2.0,$8.33,,,,120.0,2023-01-06
69282,2023-01-06T17:51:42.629Z,120.0,,,,$9.97,,,,120.0,2023-01-06
69337,2023-01-06T22:10:19.435Z,3000.0,,114762.0,1.0,$6.17,,,,3000.0,2023-01-06
69284,2023-01-06T18:01:25.336Z,,,,,,$1.00,,,150.0,2023-01-06
69344,2023-01-06T23:06:21.407Z,100.0,,134494.0,3.0,$8.60,,,,200.0,2023-01-06
69343,2023-01-06T23:06:21.392Z,,,,,,$1.00,,,200.0,2023-01-06
69285,2023-01-06T18:01:25.350Z,150.0,,134983.0,1.0,$8.60,,,,150.0,2023-01-06
69333,2023-01-06T22:09:39.769Z,,,,,,,,,500.0,2023-01-06
69334,2023-01-06T22:09:39.779Z,,,,,,,,,500.0,2023-01-06
69293,2023-01-06T18:25:15.159Z,120.0,,134590.0,2.0,$8.00,,,,120.0,2023-01-06
69305,2023-01-06T19:17:58.056Z,60.0,,132808.0,3.0,$9.97,,,,60.0,2023-01-06
69330,2023-01-06T22:07:43.081Z,500.0,,122191.0,2.0,$6.81,,,,500.0,2023-01-06
69306,2023-01-06T19:17:58.069Z,,,,,,$1.50,,,60.0,2023-01-06
69301,2023-01-06T19:10:26.749Z,,,,,,,,,240.0,2023-01-06
69304,2023-01-06T19:13:23.939Z,240.0,,118203.0,1.0,$7.36,,,,240.0,2023-01-06
69302,2023-01-06T19:10:26.763Z,240.0,,127682.0,1.0,$7.36,,,,240.0,2023-01-06
69346,2023-01-06T23:13:08.767Z,,,,,,$1.50,,,60.0,2023-01-06
69303,2023-01-06T19:13:23.926Z,,,,,,$0.70,,,240.0,2023-01-06
69300,2023-01-06T18:59:11.009Z,60.0,,102980.0,2.0,$10.98,,,,60.0,2023-01-06
69259,2023-01-06T00:07:36.692Z,,,,,,$1.00,,,120.0,2023-01-06
69299,2023-01-06T18:59:10.996Z,,,,,,$1.50,,,60.0,2023-01-06
69298,2023-01-06T18:57:21.737Z,150.0,,131803.0,3.0,$7.36,,,,300.0,2023-01-06
69308,2023-01-06T19:37:57.352Z,,,,,,$0.70,,,250.0,2023-01-06
69307,2023-01-06T19:37:57.339Z,250.0,,132529.0,3.0,$7.93,,,,250.0,2023-01-06
69270,2023-01-06T15:32:39.007Z,,,,,,,,,60.0,2023-01-06
69269,2023-01-06T15:32:38.983Z,60.0,,77261.0,1.0,$14.24,,,,60.0,2023-01-06
69277,2023-01-06T16:58:22.126Z,,,,,,$1.00,,,120.0,2023-01-06
69310,2023-01-06T20:05:06.135Z,288.0,,134827.0,1.0,$7.36,,,,288.0,2023-01-06
69312,2023-01-06T20:12:31.306Z,,,,,,$1.50,,,100.0,2023-01-06
69311,2023-01-06T20:12:31.291Z,100.0,,133591.0,1.0,$14.24,,,,100.0,2023-01-06
69325,2023-01-06T21:01:14.691Z,,,,,,$0.41,,,500.0,2023-01-06
69315,2023-01-06T20:26:23.031Z,,,,,,$0.00,,,120.0,2023-01-06
69292,2023-01-06T18:25:15.147Z,,,,,,$1.00,,,120.0,2023-01-06
69316,2023-01-06T20:26:23.048Z,120.0,,122518.0,1.0,$8.00,,,,120.0,2023-01-06
69345,2023-01-06T23:07:51.929Z,100.0,,134494.0,3.0,$8.60,,,,200.0,2023-01-06
69267,2023-01-06T15:22:28.938Z,,,,,,$0.70,,,248.0,2023-01-06
69278,2023-01-06T16:58:22.139Z,120.0,,5977.0,2.0,$11.42,,,,120.0,2023-01-06
69268,2023-01-06T15:22:28.952Z,248.0,,,,$8.00,,,,248.0,2023-01-06
69317,2023-01-06T20:32:33.123Z,,,,,,,,,120.0,2023-01-06
69398,2023-01-09T19:07:23.378Z,,,,,,$0.41,,,240.0,2023-01-09
69379,2023-01-09T17:23:32.000Z,,,,,,$1.00,,,60.0,2023-01-09
69442,2023-01-09T22:30:36.792Z,,,,,,$1.50,,,70.0,2023-01-09
69443,2023-01-09T22:30:36.807Z,70.0,,122266.0,1.0,$9.97,,,,70.0,2023-01-09
69380,2023-01-09T17:26:08.508Z,80.0,,108840.0,5.0,$14.24,,,,80.0,2023-01-09
69394,2023-01-09T18:33:30.609Z,2.0,,134961.0,4.0,$75.00,,,,2.0,2023-01-09
69378,2023-01-09T17:23:31.986Z,60.0,,108840.0,3.0,$14.24,,,,60.0,2023-01-09
69381,2023-01-09T17:26:08.520Z,,,,,,$1.00,,,80.0,2023-01-09
69365,2023-01-09T16:39:02.243Z,,,,,,,,,200.0,2023-01-09
69366,2023-01-09T16:39:02.255Z,50.0,,128622.0,1.0,$7.36,,,,200.0,2023-01-09
69424,2023-01-09T21:21:46.462Z,,,,,,$0.41,,,600.0,2023-01-09
69425,2023-01-09T21:21:46.476Z,600.0,,132937.0,2.0,$6.62,,,,600.0,2023-01-09
69430,2023-01-09T21:53:07.123Z,,,,,,,,,60.0,2023-01-09
69428,2023-01-09T21:39:43.624Z,150.0,,77755.0,3.0,$11.42,,,,150.0,2023-01-09
69431,2023-01-09T21:53:07.138Z,60.0,,111377.0,1.0,$9.97,,,,60.0,2023-01-09
69359,2023-01-09T15:57:50.224Z,,,,,,,,,200.0,2023-01-09
69429,2023-01-09T21:39:43.640Z,,,,,,,,,150.0,2023-01-09
69421,2023-01-09T21:10:42.792Z,,,,,,$12.50,,,2.0,2023-01-09
69420,2023-01-09T20:59:14.043Z,60.0,,33373.0,1.0,$9.97,,,,60.0,2023-01-09
69419,2023-01-09T20:59:14.029Z,,,,,,$1.50,,,60.0,2023-01-09
69360,2023-01-09T15:57:50.240Z,200.0,,133248.0,1.0,$8.38,,,,200.0,2023-01-09
69364,2023-01-09T16:18:28.646Z,,,,,,$0.55,,,360.0,2023-01-09
69363,2023-01-09T16:18:28.633Z,360.0,,127903.0,1.0,$9.97,,,,360.0,2023-01-09
69460,2023-01-09T23:55:57.170Z,5.0,,134530.0,2.0,$6.98,,,,380.0,2023-01-09
69416,2023-01-09T20:28:47.376Z,240.0,,99580.0,2.0,$7.36,,,,240.0,2023-01-09
69415,2023-01-09T20:28:47.364Z,,,,,,,,,240.0,2023-01-09
69459,2023-01-09T23:52:07.152Z,375.0,,134530.0,2.0,$6.98,,,,380.0,2023-01-09
69458,2023-01-09T23:52:07.138Z,,,,,,$0.55,,,380.0,2023-01-09
69361,2023-01-09T16:09:27.270Z,,,,,,$1.50,,,60.0,2023-01-09
69362,2023-01-09T16:09:27.286Z,60.0,,135016.0,1.0,$9.97,,,,60.0,2023-01-09
69456,2023-01-09T23:51:50.593Z,120.0,,135188.0,2.0,$12.44,,,,120.0,2023-01-09
69457,2023-01-09T23:51:50.614Z,,,,,,,,,120.0,2023-01-09
69433,2023-01-09T22:00:09.018Z,,,,,,$0.34,,,1500.0,2023-01-09
69432,2023-01-09T22:00:09.003Z,1500.0,,40412.0,1.0,$5.88,,,,1500.0,2023-01-09
69435,2023-01-09T22:10:47.281Z,,,,,,,,,85.0,2023-01-09
69367,2023-01-09T16:41:04.773Z,150.0,,128622.0,1.0,$7.36,,,,200.0,2023-01-09
69412,2023-01-09T20:25:00.798Z,60.0,,134386.0,3.0,$9.97,,,,60.0,2023-01-09
69411,2023-01-09T20:25:00.784Z,,,,,,,,,60.0,2023-01-09
69434,2023-01-09T22:10:47.261Z,85.0,,132669.0,2.0,$14.24,,,,85.0,2023-01-09
69408,2023-01-09T19:52:57.826Z,60.0,,134145.0,2.0,$9.97,,,,60.0,2023-01-09
69453,2023-01-09T22:48:08.669Z,70.0,,135242.0,1.0,$9.97,,,,70.0,2023-01-09
69452,2023-01-09T22:48:08.655Z,,,,,,$1.50,,,70.0,2023-01-09
69407,2023-01-09T19:52:57.811Z,,,,,,,,,60.0,2023-01-09
69405,2023-01-09T19:36:59.074Z,100.0,,134629.0,2.0,$9.97,,,,100.0,2023-01-09
69406,2023-01-09T19:36:59.090Z,,,,,,$1.50,,,100.0,2023-01-09
69409,2023-01-09T20:06:55.190Z,150.0,,96865.0,1.0,$8.00,,,,150.0,2023-01-09
69368,2023-01-09T16:47:51.289Z,,,,,,$0.70,,,240.0,2023-01-09
69410,2023-01-09T20:06:55.210Z,,,,,,$1.00,,,150.0,2023-01-09
69448,2023-01-09T22:42:38.352Z,400.0,,131010.0,1.0,$7.53,,,,400.0,2023-01-09
69369,2023-01-09T16:47:51.304Z,240.0,,111065.0,1.0,$7.36,,,,240.0,2023-01-09
69449,2023-01-09T22:42:38.376Z,,,,,,,,,400.0,2023-01-09
69403,2023-01-09T19:29:44.822Z,120.0,,135159.0,1.0,$8.00,,,,120.0,2023-01-09
69404,2023-01-09T19:29:44.842Z,,,,,,,,,120.0,2023-01-09
69436,2023-01-09T22:21:01.253Z,,,,,,,,,60.0,2023-01-09
69437,2023-01-09T22:21:01.267Z,60.0,,124312.0,1.0,$10.60,,,,60.0,2023-01-09
69438,2023-01-09T22:22:16.822Z,,,,,,$0.41,,,500.0,2023-01-09
69439,2023-01-09T22:22:16.835Z,500.0,,135017.0,3.0,$9.73,,,,500.0,2023-01-09
69447,2023-01-09T22:37:24.426Z,250.0,,135235.0,1.0,$7.93,,,,250.0,2023-01-09
69446,2023-01-09T22:37:24.403Z,,,,,,,,,250.0,2023-01-09
69399,2023-01-09T19:08:08.989Z,240.0,,121524.0,1.0,$10.51,,,,240.0,2023-01-09
69400,2023-01-09T19:08:09.002Z,,,,,,$0.41,,,240.0,2023-01-09
69392,2023-01-09T17:39:16.956Z,250.0,,130050.0,1.0,$6.81,,,,500.0,2023-01-09
69391,2023-01-09T17:30:52.187Z,100.0,,135086.0,2.0,$8.00,,,,100.0,2023-01-09
69390,2023-01-09T17:30:52.172Z,,,,,,,,,100.0,2023-01-09
69440,2023-01-09T22:25:10.313Z,,,,,,$1.00,,,180.0,2023-01-09
69441,2023-01-09T22:25:10.330Z,180.0,,133970.0,1.0,$8.00,,,,180.0,2023-01-09
69397,2023-01-09T19:07:23.364Z,240.0,,121525.0,1.0,$10.51,,,,240.0,2023-01-09
69389,2023-01-09T17:30:50.894Z,250.0,,130050.0,1.0,$6.81,,,,500.0,2023-01-09
69388,2023-01-09T17:30:50.881Z,,,,,,$0.41,,,500.0,2023-01-09
69445,2023-01-09T22:32:02.403Z,515.0,,,,,,28981.0,$6.62,515.0,2023-01-09
69444,2023-01-09T22:32:02.391Z,,,,,,,,,515.0,2023-01-09
69520,2023-01-10T19:39:46.064Z,,,,,,$0.22,,,400.0,2023-01-10
69500,2023-01-10T16:50:51.015Z,,,,,,$1.00,,,120.0,2023-01-10
69504,2023-01-10T16:53:54.785Z,,,,,,$1.00,,,60.0,2023-01-10
69488,2023-01-10T15:53:07.205Z,,,,,,$0.41,,,550.0,2023-01-10
69469,2023-01-10T15:24:42.704Z,,,,,,$0.00,,,280.0,2023-01-10
69476,2023-01-10T15:40:38.105Z,,,,,,,,,120.0,2023-01-10
69498,2023-01-10T16:41:55.767Z,150.0,,134183.0,1.0,$6.81,,,,550.0,2023-01-10
69477,2023-01-10T15:43:18.170Z,100.0,,135135.0,1.0,$9.55,,,,100.0,2023-01-10
69497,2023-01-10T16:41:55.759Z,150.0,,134174.0,5.0,$6.81,,,,550.0,2023-01-10
69496,2023-01-10T16:39:42.041Z,,,,,,$0.41,,,550.0,2023-01-10
69470,2023-01-10T15:24:42.719Z,130.0,,124445.0,2.0,$0.00,,,,280.0,2023-01-10
69491,2023-01-10T16:33:35.473Z,60.0,,134345.0,2.0,$9.97,,,,60.0,2023-01-10
69505,2023-01-10T17:24:41.112Z,,,,,,$1.50,,,60.0,2023-01-10
69495,2023-01-10T16:38:05.257Z,,,,,,$0.00,,,241.0,2023-01-10
69506,2023-01-10T17:24:41.128Z,60.0,,135252.0,1.0,$9.97,,,,60.0,2023-01-10
69521,2023-01-10T19:39:46.082Z,400.0,,106686.0,2.0,$6.17,,,,400.0,2023-01-10
69493,2023-01-10T16:36:14.208Z,150.0,,135289.0,8.0,$11.42,,,,150.0,2023-01-10
69523,2023-01-10T19:51:40.492Z,240.0,,133021.0,2.0,$7.15,,,,240.0,2023-01-10
69494,2023-01-10T16:36:14.227Z,,,,,,$1.00,,,150.0,2023-01-10
69507,2023-01-10T17:25:38.650Z,,,,,,,,,60.0,2023-01-10
69508,2023-01-10T17:25:38.667Z,60.0,,134146.0,2.0,$9.97,,,,60.0,2023-01-10
69492,2023-01-10T16:33:35.498Z,,,,,,,,,60.0,2023-01-10
69489,2023-01-10T15:58:00.399Z,241.0,,107036.0,1.0,$9.00,,,,241.0,2023-01-10
69509,2023-01-10T17:27:39.836Z,,,,,,,,,60.0,2023-01-10
69487,2023-01-10T15:51:59.050Z,400.0,,134174.0,5.0,$6.81,,,,550.0,2023-01-10
69510,2023-01-10T17:27:39.851Z,60.0,,130854.0,5.0,$14.24,,,,60.0,2023-01-10
69519,2023-01-10T19:30:47.858Z,,,,,,$1.50,,,80.0,2023-01-10
69518,2023-01-10T19:30:47.842Z,80.0,,135350.0,2.0,$14.24,,,,80.0,2023-01-10
69482,2023-01-10T15:48:40.540Z,60.0,,108817.0,1.0,$9.97,,,,60.0,2023-01-10
69483,2023-01-10T15:48:40.576Z,,,,,,$1.50,,,60.0,2023-01-10
69481,2023-01-10T15:47:06.941Z,,,,,,$0.00,,,500.0,2023-01-10
69552,2023-01-10T23:29:37.660Z,60.0,,125957.0,2.0,$14.24,,,,60.0,2023-01-10
69480,2023-01-10T15:45:35.618Z,120.0,,43334.0,1.0,$8.00,,,,120.0,2023-01-10
69479,2023-01-10T15:45:35.585Z,,,,,,$1.00,,,120.0,2023-01-10
69551,2023-01-10T23:29:37.653Z,,,,,,,,,60.0,2023-01-10
69478,2023-01-10T15:43:18.192Z,,,,,,,,,100.0,2023-01-10
69513,2023-01-10T18:22:04.858Z,,,,,,$0.70,,,250.0,2023-01-10
69514,2023-01-10T18:22:04.875Z,250.0,,135089.0,1.0,$7.15,,,,250.0,2023-01-10
69554,2023-01-10T23:42:34.842Z,120.0,,135527.0,1.0,$8.38,,,,120.0,2023-01-10
69471,2023-01-10T15:25:20.529Z,150.0,,124445.0,2.0,$0.00,,,,280.0,2023-01-10
69555,2023-01-10T23:42:57.468Z,,,,,,,,,120.0,2023-01-10
69463,2023-01-10T14:42:07.861Z,500.0,,135269.0,1.0,$7.10,,,,500.0,2023-01-10
69540,2023-01-10T22:54:14.543Z,240.0,,67032.0,6.0,$7.36,,,,240.0,2023-01-10
69541,2023-01-10T22:54:14.562Z,,,,,,,,,240.0,2023-01-10
69516,2023-01-10T19:20:38.731Z,,,,,,,,,288.0,2023-01-10
69517,2023-01-10T19:20:38.747Z,288.0,,134896.0,1.0,$7.36,,,,288.0,2023-01-10
69544,2023-01-10T23:21:14.621Z,250.0,,31445.0,1.0,$7.36,,,,250.0,2023-01-10
69543,2023-01-10T23:21:14.607Z,,,,,,,,,250.0,2023-01-10
69539,2023-01-10T22:27:58.448Z,240.0,,63397.0,2.0,$7.36,,,,240.0,2023-01-10
69538,2023-01-10T22:27:58.430Z,,,,,,$0.70,,,240.0,2023-01-10
69468,2023-01-10T15:16:22.176Z,,,,,,$12.50,,,2.0,2023-01-10
69537,2023-01-10T22:12:27.923Z,60.0,,134949.0,1.0,$9.97,,,,60.0,2023-01-10
69536,2023-01-10T22:12:27.909Z,,,,,,,,,60.0,2023-01-10
69522,2023-01-10T19:51:40.476Z,,,,,,$0.70,,,240.0,2023-01-10
69501,2023-01-10T16:53:17.770Z,,,,,,$1.50,,,64.0,2023-01-10
69485,2023-01-10T15:51:47.109Z,400.0,,134183.0,1.0,$6.81,,,,550.0,2023-01-10
69503,2023-01-10T16:53:54.772Z,60.0,,113523.0,1.0,$14.24,,,,60.0,2023-01-10
69499,2023-01-10T16:50:51.000Z,120.0,,113516.0,1.0,$11.42,,,,120.0,2023-01-10
69502,2023-01-10T16:53:17.786Z,64.0,,85654.0,1.0,$9.97,,,,64.0,2023-01-10
69598,2023-01-11T16:59:20.469Z,120.0,,135349.0,3.0,$8.00,,,,120.0,2023-01-11
69611,2023-01-11T17:47:26.852Z,30.0,,135518.0,1.0,$9.97,,,,60.0,2023-01-11
69612,2023-01-11T17:47:26.859Z,30.0,,135498.0,1.0,$9.97,,,,61.0,2023-01-11
69603,2023-01-11T17:18:06.366Z,200.0,,,,,,28982.0,$7.86,200.0,2023-01-11
69599,2023-01-11T17:10:21.669Z,,,,,,,,,60.0,2023-01-11
69661,2023-01-11T22:18:19.623Z,120.0,,135647.0,1.0,$8.00,,,,120.0,2023-01-11
69600,2023-01-11T17:10:21.693Z,60.0,,135570.0,1.0,$14.24,,,,60.0,2023-01-11
69638,2023-01-11T20:32:54.327Z,,,,,,,,,120.0,2023-01-11
69653,2023-01-11T21:50:41.780Z,150.0,,,,$14.24,,,,150.0,2023-01-11
69604,2023-01-11T17:23:50.010Z,,,,,,,,,200.0,2023-01-11
69639,2023-01-11T20:34:18.893Z,120.0,,,,$10.60,,,,120.0,2023-01-11
69637,2023-01-11T20:32:54.309Z,120.0,,,,$10.60,,,,120.0,2023-01-11
69640,2023-01-11T20:34:18.909Z,,,,,,,,,120.0,2023-01-11
69673,2023-01-11T23:29:42.741Z,750.0,,135643.0,2.0,$6.46,,,,750.0,2023-01-11
69605,2023-01-11T17:29:41.181Z,,,,,,$1.50,,,60.0,2023-01-11
69606,2023-01-11T17:29:41.196Z,60.0,,118273.0,1.0,$9.97,,,,60.0,2023-01-11
69608,2023-01-11T17:43:40.532Z,,,,,,$1.00,,,60.0,2023-01-11
69607,2023-01-11T17:43:40.517Z,30.0,,135518.0,1.0,$9.97,,,,60.0,2023-01-11
69672,2023-01-11T23:29:42.726Z,,,,,,$0.39,,,750.0,2023-01-11
69663,2023-01-11T22:21:29.067Z,199.0,,,,$9.97,,,,200.0,2023-01-11
69609,2023-01-11T17:44:39.984Z,30.0,,135498.0,1.0,$9.97,,,,61.0,2023-01-11
69610,2023-01-11T17:44:39.997Z,,,,,,$1.00,,,61.0,2023-01-11
69647,2023-01-11T21:23:23.115Z,,,,,,$0.70,,,300.0,2023-01-11
69613,2023-01-11T17:47:52.546Z,1.0,,135498.0,1.0,$9.97,,,,61.0,2023-01-11
69626,2023-01-11T19:20:04.219Z,,,,,,,,,100.0,2023-01-11
69627,2023-01-11T19:20:04.233Z,100.0,,,,,,28998.0,$9.83,100.0,2023-01-11
69671,2023-01-11T23:05:31.633Z,103.0,,130222.0,2.0,$9.97,,,,103.0,2023-01-11
69575,2023-01-11T13:20:57.982Z,,,,,,$1.00,,,200.0,2023-01-11
69668,2023-01-11T23:04:52.002Z,,,,,,$0.70,,,60.0,2023-01-11
69656,2023-01-11T21:57:40.929Z,,,,,,$0.70,,,250.0,2023-01-11
69581,2023-01-11T14:51:06.446Z,,,,,,,,,60.0,2023-01-11
69580,2023-01-11T14:51:06.415Z,60.0,,135019.0,1.0,$9.97,,,,60.0,2023-01-11
69654,2023-01-11T21:50:41.798Z,,,,,,,,,150.0,2023-01-11
69614,2023-01-11T18:04:30.687Z,,,,,,$0.70,,,250.0,2023-01-11
69669,2023-01-11T23:04:52.014Z,60.0,,135654.0,1.0,$9.50,,,,60.0,2023-01-11
69567,2023-01-11T00:29:22.910Z,,,43832.0,1.0,$9.97,,,,80.0,2023-01-11
69566,2023-01-11T00:29:22.895Z,,,,,,$1.50,,,80.0,2023-01-11
69615,2023-01-11T18:04:30.701Z,250.0,,122674.0,2.0,$7.36,,,,250.0,2023-01-11
69617,2023-01-11T18:10:11.681Z,60.0,,135346.0,2.0,$9.97,,,,60.0,2023-01-11
69619,2023-01-11T18:33:52.461Z,240.0,,135264.0,2.0,$7.36,,,,240.0,2023-01-11
69618,2023-01-11T18:33:52.447Z,,,,,,$0.70,,,240.0,2023-01-11
69621,2023-01-11T18:50:51.796Z,,,,,,$1.50,,,100.0,2023-01-11
69583,2023-01-11T14:51:34.170Z,,,,,,,,,60.0,2023-01-11
69582,2023-01-11T14:51:34.153Z,60.0,,135020.0,1.0,$9.97,,,,60.0,2023-01-11
69658,2023-01-11T22:12:39.660Z,1.0,,,,$9.97,,,,200.0,2023-01-11
69573,2023-01-11T12:56:40.341Z,,,,,,$1.00,,,200.0,2023-01-11
69564,2023-01-11T00:24:32.718Z,,,,,,$1.50,,,60.0,2023-01-11
69620,2023-01-11T18:50:51.780Z,100.0,,30871.0,1.0,$14.24,,,,100.0,2023-01-11
69662,2023-01-11T22:18:19.639Z,,,,,,$1.00,,,120.0,2023-01-11
69622,2023-01-11T19:14:32.005Z,,,,,,$0.70,,,250.0,2023-01-11
69565,2023-01-11T00:24:32.731Z,60.0,,110053.0,2.0,$9.97,,,,60.0,2023-01-11
69584,2023-01-11T15:07:37.164Z,,,,,,$1.50,,,75.0,2023-01-11
69572,2023-01-11T12:56:40.305Z,200.0,,98466.0,1.0,$11.42,,,,200.0,2023-01-11
69649,2023-01-11T21:41:01.791Z,120.0,,132441.0,2.0,$12.29,,,,120.0,2023-01-11
69585,2023-01-11T15:07:37.179Z,75.0,,135341.0,1.0,$10.60,,,,75.0,2023-01-11
69623,2023-01-11T19:14:32.020Z,250.0,,133054.0,6.0,$10.21,,,,250.0,2023-01-11
69586,2023-01-11T15:56:44.355Z,,,,,,,,,300.0,2023-01-11
69587,2023-01-11T15:56:44.371Z,300.0,,134547.0,2.0,$7.36,,,,300.0,2023-01-11
69574,2023-01-11T13:20:57.963Z,200.0,,134299.0,2.0,$11.42,,,,200.0,2023-01-11
69624,2023-01-11T19:15:02.643Z,,,,,,$0.70,,,250.0,2023-01-11
69625,2023-01-11T19:15:02.656Z,250.0,,133064.0,2.0,$10.50,,,,250.0,2023-01-11
69588,2023-01-11T16:19:01.169Z,148.0,,,,$10.60,,,,148.0,2023-01-11
69589,2023-01-11T16:19:01.188Z,,,,,,$1.00,,,148.0,2023-01-11
69650,2023-01-11T21:41:01.809Z,,,,,,,,,120.0,2023-01-11
69629,2023-01-11T19:33:49.068Z,,,,,,,,,100.0,2023-01-11
69630,2023-01-11T19:33:49.082Z,100.0,,,,,,28994.0,$9.83,100.0,2023-01-11
69670,2023-01-11T23:05:31.615Z,,,,,,$1.50,,,103.0,2023-01-11
69655,2023-01-11T21:57:40.915Z,250.0,,122338.0,5.0,$10.51,,,,250.0,2023-01-11
69591,2023-01-11T16:33:58.005Z,,,,,,$1.00,,,120.0,2023-01-11
69590,2023-01-11T16:33:57.992Z,120.0,,,,$10.60,,,,120.0,2023-01-11
69667,2023-01-11T22:48:55.908Z,,,,,,$1.00,,,200.0,2023-01-11
69633,2023-01-11T20:26:54.036Z,150.0,,111674.0,1.0,$8.00,,,,150.0,2023-01-11
69634,2023-01-11T20:26:54.052Z,,,,,,$1.00,,,150.0,2023-01-11
69595,2023-01-11T16:54:13.748Z,,,,,,$1.50,,,60.0,2023-01-11
69596,2023-01-11T16:54:13.764Z,60.0,,135562.0,1.0,$9.97,,,,60.0,2023-01-11
69594,2023-01-11T16:41:18.205Z,,,,,,$0.00,,,1200.0,2023-01-11
69677,2023-01-11T23:46:14.640Z,800.0,,134967.0,2.0,$6.46,,,,800.0,2023-01-11
69648,2023-01-11T21:23:23.130Z,300.0,,131287.0,1.0,$7.36,,,,300.0,2023-01-11
69593,2023-01-11T16:40:43.076Z,1200.0,,129682.0,6.0,$6.39,,,,1200.0,2023-01-11
